title,view,price,score,like,college,url
SwiftUI 개념 익히기,153,0,5.0,,,https://edu.goorm.io/lecture/15378/swiftui-개념-익히기
프리다(Frida)를 이용한 안드로이드 앱 모의해킹,1,77000,-1,,,https://edu.goorm.io/lecture/15377/프리다-frida-를-이용한-안드로이드-앱-모의해킹
누구나 쉽게 배우는 코딩 기초와 웹/앱 프로그래밍,421,0,5.0,,,https://edu.goorm.io/lecture/15287/누구나-쉽게-배우는-코딩-기초와-웹-앱-프로그래밍
[디지털 포렌식 시리즈1] 디지털 포렌식 (Digital Forensic) 전문가 과정,4,198000,-1,,,https://edu.goorm.io/lecture/15341/디지털-포렌식-시리즈1-디지털-포렌식-digital-forensic-전문가-과정
[디지털 포렌식 시리즈5] 챌린지로 알아보는 디지털포렌식(심화),1,99000,-1,,,https://edu.goorm.io/lecture/15261/디지털-포렌식-시리즈5-챌린지로-알아보는-디지털포렌식-심화
[디지털 포렌식 시리즈4] 챌린지로 알아보는 디지털포렌식(기초),1,99000,-1,,,https://edu.goorm.io/lecture/15260/디지털-포렌식-시리즈4-챌린지로-알아보는-디지털포렌식-기초
"내 손으로 한땀한땀 만드는 풀스택 인스타클론 강의 with Django 2.x, HTML5, CSS3, JS(ES6)",136,110000,4.6,,,https://edu.goorm.io/lecture/13869/내-손으로-한땀한땀-만드는-풀스택-인스타클론-강의-with-django-2-x-html5-css3-js-es6
파이썬 스쿨 - 파이썬 프로그래밍을 이용한 업무 자동화,3,121000,-1,,,https://edu.goorm.io/lecture/15257/파이썬-스쿨-파이썬-프로그래밍을-이용한-업무-자동화
센치한 개발자의 안드로이드 스튜디오 기초,220,0,5.0,,,https://edu.goorm.io/lecture/15171/센치한-개발자의-안드로이드-스튜디오-기초
센치한 개발자의 자바 기초,220,0,5.0,,,https://edu.goorm.io/lecture/15170/센치한-개발자의-자바-기초
파이썬으로 만드는 라즈베리 파이 사물인터넷(IoT)프로젝트 - 기본편,6,33000,-1,,,https://edu.goorm.io/lecture/15186/파이썬으로-만드는-라즈베리-파이-사물인터넷-iot-프로젝트-기본편
파이썬을 이용한 IT 해킹과 보안,15,110000,5.0,,,https://edu.goorm.io/lecture/15149/파이썬을-이용한-it-해킹과-보안
IT보안을 위한 와이어샤크 패킷 분석,194,0,5.0,,,https://edu.goorm.io/lecture/15125/it보안을-위한-와이어샤크-패킷-분석
[시스템 해킹 입문] 프로토스타 튜토리얼,2,99000,-1,,,https://edu.goorm.io/lecture/15126/시스템-해킹-입문-프로토스타-튜토리얼
2019 온라인 코딩 파티 시즌1 - 텍스트 코딩 용사가 되자!!!,1633,0,4.8,,,https://edu.goorm.io/lecture/15047/2019-온라인-코딩-파티-시즌1-텍스트-코딩-용사가-되자
2019 온라인 코딩 파티 시즌1 - 블록 코딩 용사가 되자!!!,2780,0,4.8,,,https://edu.goorm.io/lecture/15048/2019-온라인-코딩-파티-시즌1-블록-코딩-용사가-되자
SVG 마스터,7,27500,-1,,,https://edu.goorm.io/lecture/14971/svg-마스터
"부담 없이 쉽고 편하게, 자바스크립트 기초 정리!",483,0,4.9,,,https://edu.goorm.io/lecture/14938/부담-없이-쉽고-편하게-자바스크립트-기초-정리
보안 전문가를 위한 파워쉘,1,110000,-1,,,https://edu.goorm.io/lecture/14982/보안-전문가를-위한-파워쉘
생활코딩 - WEB7: Login with Facebook On Passport(Facebook Login),55,0,-1,,,https://edu.goorm.io/lecture/14674/생활코딩-web7-login-with-facebook-on-passport-facebook-login
생활코딩 - WEB7: Login with Google On Passport (Google Login),49,0,-1,,,https://edu.goorm.io/lecture/14675/생활코딩-web7-login-with-google-on-passport-google-login
처음 시작하는 Vue.js 웹프로그래밍,4,27500,-1,,,https://edu.goorm.io/lecture/14816/처음-시작하는-vue-js-웹프로그래밍
생활코딩 - WEB6: Multi User on Passport (다중 사용자),45,0,-1,,,https://edu.goorm.io/lecture/14644/생활코딩-web6-multi-user-on-passport-다중-사용자
생활코딩 - WEB5: Express Passport.js,48,0,-1,,,https://edu.goorm.io/lecture/14643/생활코딩-web5-express-passport-js
생활코딩 - WEB4: Express Session & Auth (세션과 인증),44,0,-1,,,https://edu.goorm.io/lecture/14642/생활코딩-web4-express-session-and-auth-세션과-인증
인공지능 R GO! 하자!,287,0,5.0,,,https://edu.goorm.io/lecture/14631/인공지능-r-go-하자
생활코딩 - Node.js: 쿠키와 인증,76,0,-1,,,https://edu.goorm.io/lecture/14641/생활코딩-node-js-쿠키와-인증
생활코딩 - WEB3: Google Login,61,0,5.0,,,https://edu.goorm.io/lecture/14634/생활코딩-web3-google-login
생활코딩 - WEB3: Facebook Login,50,0,5.0,,,https://edu.goorm.io/lecture/14633/생활코딩-web3-facebook-login
생활코딩 - WEB3: Ajax,80,0,5.0,,,https://edu.goorm.io/lecture/14632/생활코딩-web3-ajax
마인크래프트 게임을 활용한 파이썬 프로그래밍 완벽 이해,3,55000,-1,,,https://edu.goorm.io/lecture/13439/마인크래프트-게임을-활용한-파이썬-프로그래밍-완벽-이해
웹 게임을 만들며 배우는 React(리액트),268,0,5.0,,,https://edu.goorm.io/lecture/14562/웹-게임을-만들며-배우는-react-리액트
프로젝트를 통해 배우는 파이썬 프로그래밍,656,0,4.9,,,https://edu.goorm.io/lecture/14588/프로젝트를-통해-배우는-파이썬-프로그래밍
악성코드분석 중급과정 (유형별분석),1,165000,-1,,,https://edu.goorm.io/lecture/14297/악성코드분석-중급과정-유형별분석
악성코드분석 입문과정,5,143000,-1,,,https://edu.goorm.io/lecture/14068/악성코드분석-입문과정
